Serial,sequence_ID,sequence_length,telo_density,Telomere_start,Telomere_end,Telomere_length,telo_density_mismatch,Telomere_start_mismatch,Telomere_end_mismatch,Telomere_length_mismatch
3393,37df3e72-ec56-464c-a1cb-87aa39e97938 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2384 start_time=2025-11-20T00:07:40.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=37df3e72-ec56-464c-a1cb-87aa39e97938 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1866,0.9954699886749717,100,1865,1766,0.9988713318284425,94,1865,1772
3394,723fb6ce-9134-4882-8f50-137e92665844 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1390 start_time=2025-11-19T23:50:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=723fb6ce-9134-4882-8f50-137e92665844 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,40064,0.8162007484041383,92,4634,4543,0.9929747530186608,86,4640,4555
3395,df3a33cd-f960-45e1-85fb-dc034f1a7cf3 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2942 start_time=2025-11-21T18:20:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=df3a33cd-f960-45e1-85fb-dc034f1a7cf3 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5980,0.9601778107056862,86,5484,5399,0.9979612640163099,80,5965,5886
3396,c041232c-aae2-4daf-b135-a6a89a416ec4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=218 start_time=2025-11-21T18:34:54.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c041232c-aae2-4daf-b135-a6a89a416ec4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6102,0.944909480241386,89,5225,5137,0.9842931937172775,83,5430,5348
3397,fcc8643f-b842-43f7-a3fe-2c2a839a164e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=198 start_time=2025-11-21T18:50:53.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=fcc8643f-b842-43f7-a3fe-2c2a839a164e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5280,0.8914381645215445,95,3668,3574,0.9910106238082267,89,3759,3671
3398,f46acc43-95a8-4884-a548-1b1a02e46ebd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=573 start_time=2025-11-21T19:03:38.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f46acc43-95a8-4884-a548-1b1a02e46ebd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12295,0.9713130291924681,88,8000,7913,0.991094945440863,88,8060,7973
3399,51682d08-6d18-436c-9b7f-f39fabf60847 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2323 start_time=2025-11-21T19:16:30.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=51682d08-6d18-436c-9b7f-f39fabf60847 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14518,0.9291581108829569,97,5940,5844,0.970216049382716,91,6570,6480
3400,058a35de-ba67-4ba7-8d38-5255dd549568 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2215 start_time=2025-11-21T19:38:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=058a35de-ba67-4ba7-8d38-5255dd549568 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,8062,0.7749287749287749,87,5351,5265,0.9797263886599638,81,6147,6067
3401,1836b333-b911-4c61-beae-ffcf0e707176 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=643 start_time=2025-11-21T19:45:23.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1836b333-b911-4c61-beae-ffcf0e707176 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6346,0.9341584158415842,91,4130,4040,0.9933267424616905,85,4130,4046
3402,5b85a3ea-53d3-4c14-8e4e-e1951c93de3e runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2302 start_time=2025-11-21T19:56:08.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=5b85a3ea-53d3-4c14-8e4e-e1951c93de3e basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,17623,0.9341166596726815,88,4853,4766,0.9814222932481023,82,5087,5006
3403,d91e4cff-1182-4698-a786-2076d67b7711 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1262 start_time=2025-11-21T20:04:59.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=d91e4cff-1182-4698-a786-2076d67b7711 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4998,0.8805336567616737,48,4994,4947,0.9422572178477691,42,4994,4953
3404,df1d3533-449f-45e5-a509-6c871a9b404b runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2281 start_time=2025-11-21T20:16:23.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=df1d3533-449f-45e5-a509-6c871a9b404b basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5535,0.9985272459499264,104,5535,5432,0.9994483265906583,98,5535,5438
3405,4b0e5b84-a826-47fe-acb5-974ad6be85a3 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2771 start_time=2025-11-21T20:21:51.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=4b0e5b84-a826-47fe-acb5-974ad6be85a3 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2108,0.9995042141794744,92,2108,2017,0.9995056846267919,86,2108,2023
3406,7bab7d70-c62e-4b4e-9f8b-60d4013501e6 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1434 start_time=2025-11-21T20:34:00.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=7bab7d70-c62e-4b4e-9f8b-60d4013501e6 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4978,0.9199475065616798,50,4621,4572,0.9867455138662317,44,4947,4904
3407,b97605ab-37c5-4dd2-98ef-7071d419abd0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=644 start_time=2025-11-21T20:38:31.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b97605ab-37c5-4dd2-98ef-7071d419abd0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,29047,0.7951807228915663,92,2664,2573,0.9704351447012284,86,4888,4803
3408,aa23dd20-3605-4d16-ab7b-5804265a5633 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1554 start_time=2025-11-19T23:50:58.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=aa23dd20-3605-4d16-ab7b-5804265a5633 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,14058,0.876483798524222,89,9439,9351,0.9925721561969439,83,9506,9424
3409,86b5da5f-678e-4d8b-820a-8a776ef6c088 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1563 start_time=2025-11-19T23:55:42.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=86b5da5f-678e-4d8b-820a-8a776ef6c088 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1585,0.9993284083277367,95,1583,1489,0.9993311036789297,89,1583,1495
3410,c0a483fa-9715-475a-b894-50cb35b98e43 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2782 start_time=2025-11-20T00:00:18.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c0a483fa-9715-475a-b894-50cb35b98e43 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,12819,0.9156272927366104,90,9630,9541,0.9903634649628156,84,9630,9547
3411,f62f4ee1-f516-45c2-bd3b-e1676ee77ab8 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2326 start_time=2025-11-20T00:04:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f62f4ee1-f516-45c2-bd3b-e1676ee77ab8 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3288,0.9996862252902416,99,3285,3187,0.9996868149076104,93,3285,3193
3412,36e08a09-2fa0-4d5d-8949-5c576220dba9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=421 start_time=2025-11-20T00:09:26.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=36e08a09-2fa0-4d5d-8949-5c576220dba9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4857,0.9022556390977443,83,4604,4522,0.9893992932862191,77,4604,4528
3413,403a6e09-8b21-4714-b9cb-0dc433b4c7dd runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1174 start_time=2025-11-21T18:20:58.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=403a6e09-8b21-4714-b9cb-0dc433b4c7dd basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7257,0.9197009102730819,88,6239,6152,0.9881570408825439,82,6245,6164
3414,dbbe4913-9265-4d03-b6f9-e08285aeef29 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1943 start_time=2025-11-21T18:36:25.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=dbbe4913-9265-4d03-b6f9-e08285aeef29 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,3522,0.9994165694282381,93,3520,3428,0.9994175888177053,87,3520,3434
3415,cf125243-1bc7-479f-bf0a-fddf7ec84ca4 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1917 start_time=2025-11-21T18:52:29.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=cf125243-1bc7-479f-bf0a-fddf7ec84ca4 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2038,0.9969040247678018,98,2035,1938,0.9994855967078189,92,2035,1944
3416,f4be4b98-2f2f-40ae-b517-9bc3aad6dd2f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2382 start_time=2025-11-21T19:06:40.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f4be4b98-2f2f-40ae-b517-9bc3aad6dd2f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4767,0.876358695652174,93,4508,4416,0.9816216216216216,87,4711,4625
3417,be8a004e-9cb7-4205-9d7d-d854af05c5d8 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=160 start_time=2025-11-21T19:19:58.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=be8a004e-9cb7-4205-9d7d-d854af05c5d8 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2515,0.9975247524752475,87,2510,2424,0.9995883079456567,87,2515,2429
3418,c8b6fc93-078d-414d-81f6-7a40c5416e85 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2645 start_time=2025-11-21T19:39:54.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=c8b6fc93-078d-414d-81f6-7a40c5416e85 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2939,0.997436836323691,98,2828,2731,0.9978902953586498,92,2935,2844
3419,57e7a3c0-f583-478c-99af-78fe2930703f runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2586 start_time=2025-11-21T19:34:07.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=57e7a3c0-f583-478c-99af-78fe2930703f basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,51215,0.9790014998928648,91,9424,9334,0.9961456102783726,85,9424,9340
3420,a97977a4-93ad-489b-9a3a-324c9ea4eed0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=398 start_time=2025-11-21T19:56:26.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a97977a4-93ad-489b-9a3a-324c9ea4eed0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,17408,0.9796826338425033,94,6836,6743,0.9914320685434517,88,7440,7353
3421,8f015a71-6c48-4886-bf1c-a26685945960 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2211 start_time=2025-11-21T20:09:35.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=8f015a71-6c48-4886-bf1c-a26685945960 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2243,0.9990671641791045,97,2240,2144,0.9990697674418605,91,2240,2150
3422,eda3a7ea-a9f2-4b3a-8c56-7b6dec9a4a3a runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=397 start_time=2025-11-21T20:17:32.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=eda3a7ea-a9f2-4b3a-8c56-7b6dec9a4a3a basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4593,0.90234375,94,1629,1536,0.9240957717778909,88,2050,1963
3423,a3ff2411-8e39-405a-b7f0-936daa53d267 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=662 start_time=2025-11-21T20:21:22.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a3ff2411-8e39-405a-b7f0-936daa53d267 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,10354,0.9870754112369152,89,9450,9362,0.9934548383848555,83,10013,9931
3424,de42a544-ad54-49dc-b46d-236fda8b2994 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1104 start_time=2025-11-21T20:34:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=de42a544-ad54-49dc-b46d-236fda8b2994 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,2562,0.9995956328346138,90,2562,2473,0.9995956328346138,90,2562,2473
3425,0fdeaea2-80e5-4d02-8e26-d7eedc61acf0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2933 start_time=2025-11-21T20:39:48.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=0fdeaea2-80e5-4d02-8e26-d7eedc61acf0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,5785,0.8218417399352151,91,2251,2161,0.9598698481561823,85,2850,2766
3426,2c408a34-473d-496c-ac38-5f302836e7ea runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2195 start_time=2025-11-19T23:51:36.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=2c408a34-473d-496c-ac38-5f302836e7ea basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,13560,0.9833128403302301,83,11468,11386,0.9950158975681017,83,11719,11637
3427,a4e20084-76e8-4883-b7e5-8b591919f343 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1145 start_time=2025-11-19T23:55:31.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=a4e20084-76e8-4883-b7e5-8b591919f343 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,4486,0.9897610921501706,89,4483,4395,0.9997727789138832,83,4483,4401
3428,9295aae6-d9b2-4e0d-a0ee-380a1f9852c0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1399 start_time=2025-11-20T00:00:28.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=9295aae6-d9b2-4e0d-a0ee-380a1f9852c0 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,7888,0.9200156067108857,93,7781,7689,0.9811834933817805,87,7792,7706
3429,1db16720-dca4-478a-8a3a-6c0a5869d9ea runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1634 start_time=2025-11-20T00:04:50.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=1db16720-dca4-478a-8a3a-6c0a5869d9ea basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1357,0.8794964028776978,97,1208,1112,0.9588550983899821,91,1208,1118
3430,3995586c-ff9b-4fd7-b741-eca2532ec8a9 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1348 start_time=2025-11-20T00:09:45.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=3995586c-ff9b-4fd7-b741-eca2532ec8a9 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1513,0.9957446808510638,99,1508,1410,0.999290780141844,99,1508,1410
3431,175068e6-748d-4a3c-9649-e49e245cc280 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=911 start_time=2025-11-21T18:21:37.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=175068e6-748d-4a3c-9649-e49e245cc280 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1817,0.9965277777777778,90,1817,1728,0.9994232987312572,84,1817,1734
3432,55668e02-27f6-45a4-ab2e-4ad1c3fd5300 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1143 start_time=2025-11-21T18:35:34.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=55668e02-27f6-45a4-ab2e-4ad1c3fd5300 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,20662,0.9504787961696306,95,3749,3655,0.9898490369599167,89,3930,3842
3433,53489b9d-3ea5-4d80-84b8-fca5f58c8682 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1831 start_time=2025-11-21T18:51:36.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=53489b9d-3ea5-4d80-84b8-fca5f58c8682 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,33852,0.951281240113888,89,3249,3161,0.9728331177231565,83,3947,3865
3434,dc6d2ba2-704c-424a-89a5-93074b9cdd16 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=1557 start_time=2025-11-21T19:07:21.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=dc6d2ba2-704c-424a-89a5-93074b9cdd16 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,6611,0.9955569174199479,84,6610,6527,0.9993877238634624,78,6610,6533
3435,f3aa74b2-8b17-40de-8253-e4faa5889452 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2048 start_time=2025-11-21T19:25:04.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=f3aa74b2-8b17-40de-8253-e4faa5889452 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,9568,0.9404647325725285,95,7367,7273,0.9935439560439561,89,7368,7280
3436,b319b76f-bef2-4424-84ff-7e452efa5282 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=843 start_time=2025-11-21T19:41:38.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=b319b76f-bef2-4424-84ff-7e452efa5282 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1401,0.9992360580595875,89,1397,1309,0.9992395437262357,83,1397,1315
3437,28828da6-def1-4e77-ac39-c18e4631dd35 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=2172 start_time=2025-11-21T19:30:01.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=28828da6-def1-4e77-ac39-c18e4631dd35 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,73304,0.9640887363647506,85,8243,8159,0.993634471783572,85,8253,8169
3438,8fe2cf64-6646-453e-8e0a-dde759ec29a0 runid=b0ed894e-112e-4a8e-8826-3551ec5485fa ch=682 start_time=2025-11-21T19:58:39.508756+02:00 flow_cell_id=PBG32418 basecall_gpu=NVIDIA_GeForce_RTX_4090 protocol_group_id=T82_Islets_Riham sample_id=T82_Islets_Riham_DNA barcode=barcode23 barcode_alias=barcode23 parent_read_id=ecb92a07-23f7-4ed2-86b6-9046ebc16b58 basecall_model_version_id=dna_r10.4.1_e8.2_400bps_sup@v5.2.0,1013,0.9977678571428571,96,991,896,0.9977973568281938,90,997,908
